LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month,PAY_MEAN,PAY_STD,PAY_MAX,PAY_MIN,BILL_AMT_MEAN,BILL_AMT_STD,BILL_AMT_TOTAL,PAY_AMT_MEAN,PAY_AMT_TOTAL,AGE_BINNED,PAYMENT_RATIO,CREDIT_UTILIZATION
321841,1,1,1,34,8,2,4,2,2,-2,134679,382162,118462,322396,390095,122102,29742,11277,32442,25333,27651,13813,1,11689.5,13556.76781336372,32442,-2,244982.66666666666,133523.49543906745,1469896,23376.333333333332,140258,1,0.09542035627003854,4.567149617343449
164034,1,3,2,51,0,8,3,0,7,6,400331,246337,388085,205404,145281,215352,42529,9460,30957,29233,8788,32263,0,12771.166666666666,16158.334392298402,42529,0,266798.3333333333,104060.12340885756,1600790,25538.333333333332,153230,3,0.0957214875154794,9.75889144927418
259199,2,2,3,47,-2,6,7,1,3,8,226934,169496,485742,262843,138909,236672,444,30845,41042,3333,31556,2749,1,9166.0,15498.731449555946,41042,-2,253432.66666666666,122637.9339742262,1520596,18328.166666666668,109969,2,0.07231966939274316,5.866519546734877
454707,2,2,2,41,0,5,-2,5,5,5,335270,73454,233196,473584,333609,372110,1831,38968,8906,32572,6162,4040,1,7708.083333333333,13495.544614685607,38968,-2,303537.1666666667,136686.20280103866,1821223,15413.166666666666,92479,2,0.05077851531632822,4.005267128053878
132153,2,1,2,60,1,4,8,4,0,2,159176,276080,152676,297600,447927,382534,29836,28338,34981,24443,24565,9435,1,12634.75,14432.209590325761,34981,0,285998.8333333333,118009.95621457821,1715993,25266.333333333332,151598,4,0.08834418322214115,12.984896294348331
211087,1,2,3,36,8,-2,7,8,6,2,190614,376408,214595,328941,288974,79277,19449,11489,1368,26845,32759,43603,1,11295.166666666666,15597.758002256918,43603,-2,246468.16666666666,107313.88287713136,1478809,22585.5,135513,1,0.09163658051844989,7.0056848597639565
380220,1,4,1,45,8,1,6,2,-2,6,495356,140999,152406,31955,263701,296386,44487,1894,34808,41639,28956,31430,1,15269.583333333334,18965.1749480622,44487,-2,230133.83333333334,160698.7159418726,1380803,30535.666666666668,183214,2,0.1326865599219203,3.6315896060080175
122111,1,1,3,63,2,4,2,-1,1,0,123808,109397,128243,82997,80192,448098,15099,30914,48021,17111,7000,36518,1,12889.25,16979.74494467934,48021,-1,162122.5,141528.25722201203,972735,25777.166666666668,154663,4,0.1589980827253476,7.9659899598892325
47720,2,2,2,26,0,8,8,3,6,0,253228,260967,296875,150476,357728,54393,21602,6551,8719,8702,8068,18518,0,6015.416666666667,7598.409157165528,21602,0,228944.5,109032.47518560698,1373667,12026.666666666666,72160,0,0.05253092634528417,28.785980720268526
151978,2,1,2,61,3,4,2,8,5,4,422201,77671,7867,269689,351149,236457,26395,17158,15564,27590,33569,10661,1,10913.583333333334,12812.630085961935,33569,2,227505.66666666666,158584.41153488785,1365034,21822.833333333332,130937,4,0.09592215285473041,8.981786837509496
88998,1,3,3,45,8,3,3,3,7,6,119611,333306,129776,388295,483475,375176,13651,33789,29143,47251,40445,1898,1,13850.583333333334,18457.209660373086,47251,3,304939.8333333333,148047.1499481387,1829639,27696.166666666668,166177,2,0.09082502067342747,20.558203554905077
465551,2,2,1,44,2,5,6,7,6,3,207606,302671,330691,160620,150096,305745,45424,4901,36619,25893,45403,24426,1,15224.583333333334,19010.439665224774,45424,2,242904.83333333334,79821.76803207672,1457429,30444.333333333332,182666,2,0.12533440737070187,3.130546384814702
405978,1,4,1,29,0,8,5,7,-2,-1,307545,43541,16031,178191,378222,50292,23226,6362,17218,41595,40680,28714,1,13151.0,16543.321629753034,41595,-2,162303.66666666666,152325.3468174836,973822,26299.166666666668,157795,0,0.16203679933277124,2.3987063338348413
320367,1,2,2,64,3,3,5,8,6,-2,240594,18260,41600,128075,217032,198303,21207,3083,33212,37851,48696,44850,1,15743.5,20007.967592482204,48696,-2,140644.0,93909.77209854148,843864,31483.166666666668,188899,4,0.223850051666828,2.634054069231119
437015,2,1,2,38,3,7,5,3,0,-1,229751,310144,146698,127304,279236,253619,42487,49803,44963,25916,20412,44104,0,18975.166666666668,21362.506781033375,49803,-1,224458.66666666666,73084.35805743022,1346752,37947.5,227685,1,0.16906230694280086,3.081706577570377
403799,1,1,1,30,5,0,-2,6,8,-2,181254,147146,438902,474431,408226,497922,15598,19353,36327,32377,16558,21234,0,11788.5,13628.788837670727,36327,-2,357980.1666666667,153558.25213698763,2147881,23574.5,141447,1,0.06585420700678211,5.319183554180869
101419,2,2,3,32,-1,1,-2,8,7,7,293323,43222,382443,317728,110997,89303,40873,45289,35551,20334,1409,21178,1,13721.166666666666,18066.26430084202,45289,-2,206169.33333333334,141690.40166597973,1237016,27439.0,164634,1,0.1330896285899834,12.197083386621866
447353,1,4,2,27,-2,0,5,5,6,7,312186,379714,11078,77950,171434,491211,6113,14679,19098,26531,22494,8056,1,8082.666666666667,10038.085115592454,26531,-2,240595.5,185041.85479588126,1443573,16161.833333333334,96971,0,0.06717429600022501,3.226921469168136
274277,2,4,1,59,1,-2,2,5,-2,6,326644,157022,250856,361124,386654,188074,9139,37660,45571,25364,32568,12872,1,13598.666666666666,17133.49648194932,45571,-2,278395.6666666667,94381.93599554243,1670374,27195.666666666668,163174,3,0.09768710480401534,6.090098695821778
405645,2,4,2,23,4,7,6,-2,-2,7,35184,229799,137343,361010,285228,100160,47542,10953,13866,35455,40770,46283,1,16240.75,20155.528396244496,47542,-2,191454.0,122226.05850963206,1148724,32478.166666666668,194869,0,0.16963953047018288,2.8318455792556745
449084,2,1,3,66,8,2,-1,2,6,5,315517,118406,324322,333235,46211,207054,42122,24916,10264,20499,13372,7051,0,9853.833333333334,13429.88316359747,42122,-1,224124.16666666666,121176.10817882651,1344745,19704.0,118224,4,0.08791555276272608,2.9944175254451406
165821,1,2,1,50,7,-2,6,4,8,4,476618,313658,360776,67360,215092,306997,19394,41230,18211,4988,25679,48434,1,13163.583333333334,17473.26599256618,48434,-2,290083.5,138465.77577401572,1740501,26322.666666666668,157936,3,0.09074168874359122,10.49626404369473
63925,1,3,2,47,0,-2,5,3,3,0,270493,150744,431431,203995,293316,106748,31922,40816,32507,39435,33100,25236,1,16918.75,18076.405360303248,40816,-2,242787.83333333334,116095.39494987157,1456727,33836.0,203016,2,0.13936447941162663,22.78806413730484
121688,2,1,3,30,0,-1,6,2,1,5,357633,484010,237708,53378,454758,145719,47148,39714,43083,34242,27580,22830,0,17884.166666666668,19708.188219082644,47148,-1,288867.6666666667,172564.7932744877,1733206,35766.166666666664,214597,1,0.12381505718297547,14.243031358767972
219282,2,4,2,62,2,1,1,5,4,-1,278366,351473,497225,408310,94244,427273,10592,41186,6603,47506,13701,8731,0,10694.25,16515.66946940775,47506,-1,342815.1666666667,142324.5400448098,2056891,21386.5,128319,4,0.06238492948821188,9.380117839086745
410827,1,2,3,20,2,3,-2,0,2,-1,427370,68361,489993,327586,402976,499504,2950,10573,40690,21435,39814,33077,1,12378.583333333334,16722.648759627726,40690,-2,369298.3333333333,160206.37892501868,2215790,24756.5,148539,0,0.06703658740220553,5.3934867961322075
431757,1,4,3,68,7,5,-2,3,7,8,464791,208347,441083,253601,65312,159086,26873,24110,40641,3910,8668,22992,1,10601.833333333334,14223.569612272142,40641,-2,265370.0,158337.2461046358,1592220,21199.0,127194,4,0.07988468930167948,3.6877688143940044
13406,1,3,1,66,0,0,2,2,4,7,92109,192710,287434,171507,121117,74428,7129,24243,29345,6080,45248,18533,1,10882.75,15094.501739043922,45248,0,156550.83333333334,78503.55629502823,939305,21763.0,130578,4,0.13901554873003016,70.06601521184052
260266,2,4,3,57,6,-2,-1,5,5,0,218430,267123,199003,92124,121671,396585,9365,44525,38032,38665,47629,13225,0,15954.5,20001.053638155256,47629,-2,215822.66666666666,109327.344427031,1294936,31906.833333333332,191441,3,0.147838194319914,4.9754328263969345
214531,1,4,2,43,1,0,5,1,5,4,196191,420965,182193,53223,438739,300227,44576,14844,9094,3387,18278,3324,1,7793.25,13204.18011722734,44576,0,265256.3333333333,149794.55537056967,1591538,15583.833333333334,93503,2,0.05875008953599679,7.418685411397799
118832,1,3,3,66,0,0,7,5,-2,-2,202607,291711,6062,484620,99508,50200,370,46574,8479,45391,18809,25966,1,12133.083333333334,17997.428813625436,46574,-2,189118.0,178250.59367867475,1134708,24264.833333333332,145589,4,0.12830525562512268,9.548842062663686
68734,2,2,3,50,8,2,8,7,5,5,62762,30778,124587,99824,393480,473385,40841,22539,43140,14082,37163,15645,1,14453.75,17462.375872533394,43140,2,197469.33333333334,187258.18991720138,1184816,28901.666666666668,173410,3,0.14636027872669988,17.23769895514247
175431,1,1,1,60,-1,8,2,-1,3,4,406807,327707,359404,29937,230903,39024,25847,33489,24907,44943,22814,35393,0,15617.333333333334,17257.784442934382,44943,-1,232297.0,163718.6385320865,1393782,31232.166666666668,187393,4,0.1344492897740576,7.9449014141859475
472025,1,2,3,65,7,1,2,6,1,1,17883,4132,301816,480833,499545,312678,27964,13444,12296,38675,1430,36176,1,10833.583333333334,15111.775381279409,38675,1,269481.1666666667,216435.80592814734,1616887,21664.166666666668,129985,4,0.08039213624694837,3.4254266193455316
168369,1,3,3,69,8,1,-1,6,5,2,264113,389980,458211,274475,419545,211968,33588,20514,34436,43560,45993,16605,1,16226.416666666666,18741.816800737975,45993,-1,336382.0,99161.7505089538,2018292,32449.333333333332,194696,4,0.09646572448382272,11.987313579031845
264207,2,4,2,45,6,6,4,7,0,7,330939,333318,25011,398328,369851,278311,21572,35490,44593,10701,21537,33456,1,13948.25,16723.529119314066,44593,0,289293.0,135658.68374564158,1735758,27891.5,167349,2,0.09641263355830916,6.569689675116217
354479,2,2,1,68,1,4,5,7,1,-2,103734,154392,77638,21882,435363,106607,5780,25637,31616,29784,10174,12933,1,9661.666666666666,12533.306567508493,31616,-2,149936.0,146373.0050453293,899616,19320.666666666668,115924,4,0.12885942446540652,2.5378541465008144
188178,2,1,1,69,0,1,7,3,3,1,452925,146220,394621,283472,317015,344055,5141,46535,17367,4679,27783,36358,1,11489.833333333334,16583.249812184986,46535,0,323051.3333333333,105169.2178247355,1938308,22977.166666666668,137863,4,0.07112543517332069,10.300396433109606
486173,2,3,1,24,4,0,-2,1,8,-2,419274,399136,179253,199104,421826,479859,37718,36856,24161,10114,10945,803,1,10050.5,14694.917170108976,37718,-2,349742.0,127404.32423587513,2098452,20099.5,120597,0,0.057469506093035506,4.3162660205229075
481599,2,2,3,39,5,3,-1,1,4,-2,235541,391668,59172,385982,130563,229212,11051,28220,37613,15495,10301,7580,1,9189.166666666666,12517.636444293914,37613,-2,238689.66666666666,133502.89201761386,1432138,18376.666666666668,110260,1,0.07698978729698047,2.9737146464112802
133373,2,1,1,60,8,0,7,3,1,7,205574,176151,498225,19212,48851,261479,1405,44333,3375,37040,27286,12250,1,10476.25,16315.93710080033,44333,0,201582.0,172529.97834811202,1209492,20948.166666666668,125689,4,0.10391883534566254,9.068492123525237
253651,2,3,3,30,-1,3,1,2,1,-2,118283,149473,393625,200845,307966,119905,48980,33277,10858,1235,19552,38646,0,12712.666666666666,17995.63541192108,48980,-2,215016.16666666666,112641.87061730938,1290097,25424.666666666668,152548,1,0.11824537224711146,5.0861104430690744
157430,1,1,3,52,4,8,2,3,4,4,364996,279912,204370,399536,217345,445933,49019,32366,23129,45155,28649,3318,1,15138.416666666666,19320.40730541077,49019,2,318682.0,99714.2985995489,1912092,30272.666666666668,181636,3,0.09499333714063184,12.145664739807243
149571,1,3,2,69,2,8,-1,4,3,4,65871,4182,411673,261348,213220,485587,18907,12318,30212,3540,49841,9402,1,10353.333333333334,15727.015490627084,49841,-1,240313.5,188089.31233512444,1441881,20703.333333333332,124220,4,0.08615135368308054,9.640110716585166
28074,2,4,2,57,8,6,-2,4,8,1,340118,41333,340301,275019,263373,393148,1276,19742,16958,18824,42950,17931,1,9808.833333333334,13634.703015956502,42950,-2,275548.6666666667,124255.52108243185,1653292,19613.5,117681,3,0.07117980368859755,58.89050366677743
308686,1,2,2,46,2,3,6,6,5,-1,421228,63084,394987,48582,180691,271386,36363,34165,14919,4054,383,458,1,7530.25,13646.268401854571,36363,-1,229993.0,160440.94123134532,1379958,15057.0,90342,2,0.06546720987155735,4.47042625838402
256312,1,1,2,53,0,1,-2,5,-2,0,114235,92705,407603,66165,313029,478398,41550,44589,2069,38448,2527,38106,1,13940.916666666666,19825.08510796054,44589,-2,245355.83333333334,177660.7759888678,1472135,27881.5,167289,3,0.1136369966068916,5.743527419684823
35224,2,3,2,34,2,2,1,3,7,5,433213,256009,42364,338499,15284,76925,6250,15777,1630,7065,30503,28005,1,7437.5,11247.074791412937,30503,1,193715.66666666666,173543.59230771576,1162294,14871.666666666666,89230,1,0.07677059332657936,32.997217805104555
146536,1,1,3,51,-1,3,-1,3,8,5,16661,496120,311486,337523,484945,239245,6772,10774,13934,44237,31312,45033,1,12673.25,17565.68177971933,45033,-1,314330.0,177170.92125741177,1885980,25343.666666666668,152062,3,0.08062757823514533,12.870420920368575
455050,1,1,3,40,1,8,8,2,4,8,456393,326306,3392,489551,462354,268802,41111,29684,26525,26511,43909,1551,0,14110.166666666666,17885.767266096518,43909,1,334466.3333333333,183989.7992114418,2006798,28215.166666666668,169291,2,0.08435876455922103,4.410060432909768
127385,1,2,1,65,3,0,1,-2,4,8,59181,30649,21728,355976,467635,245958,46095,3359,27818,47423,31452,13569,1,14144.166666666666,18905.195797756638,47423,-2,196854.5,188838.7865294098,1181127,28286.0,169716,4,0.1436898826289267,9.272104250820174
80998,1,4,3,24,-2,5,5,6,8,3,322879,262789,451990,246621,182501,401209,39537,35727,24701,14518,11385,36562,1,13537.916666666666,16313.966695934518,39537,-2,311331.5,101130.85012151336,1867989,27071.666666666668,162430,0,0.0869544735006004,23.062162028407343
249831,1,1,3,25,7,1,5,6,4,7,125041,248322,263781,428663,265945,335201,10037,35156,20494,22715,23425,33757,1,12134.5,14122.753185744434,35156,1,277825.5,100594.08891132718,1666953,24264.0,145584,0,0.08733539577895277,6.672322489976534
492968,2,3,2,57,1,5,8,6,4,6,418276,72083,367950,52236,477065,63329,20576,17748,12614,34712,40449,12152,1,11523.416666666666,14437.081431686653,40449,1,241823.16666666666,199498.1133278374,1450939,23041.833333333332,138251,3,0.09528381275843073,2.943272179932687
128607,2,3,3,41,3,7,6,8,7,8,256150,460136,419250,224647,451173,173225,30042,44633,20034,41595,46141,29784,1,17689.0,19742.43650340325,46141,3,330763.5,127052.600969441,1984581,35371.5,212229,2,0.10693894580261176,15.43136065676494
339346,2,4,2,37,6,7,8,5,7,6,67620,220382,474793,143554,395122,169538,8014,25109,6937,21067,11845,39687,1,9391.5,12945.991029167011,39687,5,245168.16666666666,157096.6471550767,1471009,18776.5,112659,1,0.07658620715435692,4.334835241893717
383193,1,3,1,33,8,0,2,7,5,1,285495,497279,434676,52318,203665,282816,10530,32288,5762,44621,26980,1669,1,10156.083333333334,15581.41051182077,44621,0,292708.1666666667,159918.78816876604,1756249,20308.333333333332,121850,1,0.06938082242320458,4.583196979056028
126442,2,4,1,29,8,7,4,0,6,-2,203941,210036,241655,381751,282169,145729,14144,10478,14997,5899,7946,35881,1,7447.333333333333,10679.553066349252,35881,-2,244213.5,81059.11708315111,1465281,14890.833333333334,89345,0,0.06097465264337627,11.588562344698847
366826,1,3,3,65,-1,4,0,-2,6,-2,330723,303978,167985,255396,396456,58635,25475,20867,49767,35434,24849,12604,1,14083.416666666666,17090.54001199246,49767,-2,252195.5,121841.21313701698,1513173,28166.0,168996,4,0.11168319815373941,4.125042935876614
190213,1,2,1,32,8,8,7,8,-1,7,440951,52381,77246,278384,136505,326841,25540,43120,16324,17409,4505,47392,0,12860.583333333334,17484.36702500698,47392,-1,218718.0,154323.9597055493,1312308,25715.0,154290,1,0.11757148474282138,6.899149900338572
319829,1,1,3,50,4,6,1,5,4,2,204694,227113,200160,205627,313224,425518,40714,10646,46822,5066,47086,26911,0,14772.25,19798.0534540187,47086,1,262722.6666666667,90401.4182978711,1576336,29540.833333333332,177245,3,0.1124411293023109,4.928683765371718
320429,1,2,1,49,3,1,7,4,4,-1,144940,119382,183246,230168,413967,465804,37650,19528,19613,19333,31902,1669,1,10809.416666666666,14063.819909504306,37650,-1,259584.5,145501.50372247017,1557507,21615.833333333332,129695,2,0.08327089380652333,4.860693008420396
272529,2,1,2,22,-1,5,6,2,1,3,7257,417782,279787,58008,353727,486289,45686,15903,21950,44010,42710,20171,1,15870.5,18991.2390782506,45686,-1,267141.6666666667,194757.24306907473,1602850,31738.333333333332,190430,0,0.11880712480885997,5.881392438948216
54241,2,1,2,49,5,0,7,7,6,4,287419,391959,332754,336458,239740,390558,41645,7555,39853,49026,49914,48315,1,19694.75,23265.93881866013,49914,0,329814.6666666667,59186.62415670171,1978888,39384.666666666664,236308,2,0.11941453988294466,36.48325067685914
419298,1,1,2,25,4,4,7,4,5,-2,201137,412089,489162,216223,292304,69851,12693,14485,4681,19639,9133,36518,1,8097.583333333333,11316.341461944905,36518,-2,280127.6666666667,152182.13921964256,1680766,16191.5,97149,0,0.05780043146990253,4.00852377067382
167182,2,2,2,48,8,0,-2,7,-2,3,187324,361804,364193,408383,494337,426555,16564,11638,9115,44320,34707,15023,1,10948.416666666666,14921.026478571857,44320,-2,373766.0,103457.9454541796,2242596,21894.5,131367,2,0.05857809431566873,13.41409960394412
101394,1,1,3,27,2,4,-1,1,-1,5,91467,416341,321874,98143,300993,199980,25021,46179,48692,25482,44349,28763,0,18208.0,20437.404478509052,48692,-1,238133.0,130603.0573991283,1428798,36414.333333333336,218486,0,0.1529159475306146,14.091543878197019
29979,2,2,1,63,2,8,2,6,-1,2,215027,100414,167546,102527,392808,364955,713,37053,25295,35850,28796,29955,1,13140.083333333334,16384.75726487237,37053,-1,223879.5,127797.59288617293,1343277,26277.0,157662,4,0.1173711751186707,44.80726508406527
299537,2,4,3,64,4,7,0,8,8,4,492220,226021,17251,322879,363302,265634,45195,15805,2215,2268,31984,1167,0,8222.083333333334,15122.357322601005,45195,0,281217.8333333333,158722.02930584864,1687307,16439.0,98634,4,0.058456463465120186,5.633050341007511
342006,1,3,2,62,6,7,-1,7,5,7,148877,345923,144062,423001,350745,414303,2217,38166,2369,27865,20383,8941,1,8331.0,13163.899249635173,38166,-1,304485.1666666667,126421.92801633215,1826911,16656.833333333332,99941,4,0.054704908996631635,5.341751314288809
18128,2,3,3,63,8,8,-2,-1,-2,3,299852,318696,384223,236098,358184,212752,16122,1106,45362,3508,33738,27588,1,10619.833333333334,16172.758919263159,45362,-2,301634.1666666667,67094.12792313994,1809805,21237.333333333332,127424,4,0.07040758534755379,99.83478596095351
260925,1,1,1,52,6,8,7,6,1,1,388243,358177,102635,363476,227204,30896,28458,26326,43668,13430,19778,20137,1,12652.166666666666,14972.446049225548,43668,1,245105.16666666666,150856.95227654133,1470631,25299.5,151797,3,0.10321895839261976,5.63622113632026
120982,2,2,3,36,6,3,0,6,7,4,374578,112129,356094,499664,237080,278411,25892,12516,22919,28340,23830,9501,1,10252.0,11879.616155415124,28340,0,309659.3333333333,132464.9655232155,1857956,20499.666666666668,122998,1,0.06620070658289744,15.35729282029263
326134,1,3,1,67,3,-1,-2,2,2,7,164387,49217,289889,495132,233931,85645,32722,5716,8161,40358,5145,38633,1,10895.5,16217.85987170261,40358,-2,219700.16666666666,161917.5889079586,1318201,21789.166666666668,130735,4,0.09917683266808387,4.041899955220732
95439,1,2,3,30,7,8,-2,8,6,6,305430,458403,85928,372168,16627,482758,26376,44187,41514,28044,390,24449,1,13749.416666666666,17805.542872724334,44187,-2,286885.6666666667,194332.1208536218,1721314,27493.333333333332,164960,1,0.09583376420566159,18.035750583953774
348559,2,2,1,32,3,0,-2,-2,4,7,435632,280085,130812,369793,120532,263481,11450,9967,16230,46809,2757,15498,0,8560.083333333334,13662.915251667282,46809,-2,266722.5,125846.20549662989,1600335,17118.5,102711,1,0.06418093711625117,4.591288705772649
